Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
Inazuma Eleven GO 3: Galaxy,3DS,2013.0,Sports,Level 5,0.0,0.0,0.26,0.0,0.26
FIFA 14,3DS,2013.0,Sports,Electronic Arts,0.0,0.23,0.0,0.03,0.25
Turbo: Super Stunt Squad,3DS,2013.0,Sports,D3Publisher,0.0,0.01,0.0,0.0,0.02
Turbo: Super Stunt Squad,DS,2013.0,Sports,D3Publisher,0.0,0.03,0.0,0.0,0.03
Football Manager 2014,PC,2013.0,Sports,Sega,0.0,0.6,0.0,0.1,0.71
FIFA 14,PC,2013.0,Sports,Electronic Arts,0.01,0.36,0.0,0.06,0.43
FIFA 14,PS3,2013.0,Sports,Electronic Arts,0.78,4.32,0.07,1.73,6.9
NBA 2K14,PS3,2013.0,Sports,Take-Two Interactive,1.43,0.33,0.04,0.25,2.05
Madden NFL 25,PS3,2013.0,Sports,Electronic Arts,1.59,0.03,0.0,0.15,1.77
WWE 2K14,PS3,2013.0,Sports,Take-Two Interactive,0.49,0.49,0.0,0.21,1.19
NCAA Football 14,PS3,2013.0,Sports,Electronic Arts,0.75,0.0,0.0,0.06,0.8
MLB 13: The Show,PS3,2013.0,Sports,Sony Computer Entertainment,0.66,0.0,0.0,0.05,0.71
NHL 14,PS3,2013.0,Sports,Electronic Arts,0.28,0.19,0.0,0.09,0.57
Tiger Woods PGA Tour 14,PS3,2013.0,Sports,Electronic Arts,0.16,0.15,0.0,0.07,0.39
Jikkyou Powerful Pro Yakyuu 2013,PS3,2013.0,Sports,Konami Digital Entertainment,0.0,0.0,0.26,0.0,0.26
Pro Yaky? Spirits 2013,PS3,2013.0,Sports,Konami Digital Entertainment,0.0,0.0,0.2,0.0,0.2
Major League Baseball 2K13,PS3,2013.0,Sports,Take-Two Interactive,0.14,0.0,0.0,0.01,0.15
Soccer Tsuku: Pro Soccer Club o Tsukurou!,PS3,2013.0,Sports,Sega,0.0,0.0,0.13,0.0,0.13
Winning Post 7 2013,PS3,2013.0,Sports,Tecmo Koei,0.0,0.0,0.05,0.0,0.05
Turbo: Super Stunt Squad,PS3,2013.0,Sports,D3Publisher,0.0,0.02,0.0,0.0,0.02
FIFA 14,PS4,2013.0,Sports,Electronic Arts,0.61,1.85,0.11,0.33,2.9
NBA 2K14,PS4,2013.0,Sports,Take-Two Interactive,0.89,0.31,0.01,0.12,1.33
Madden NFL 25,PS4,2013.0,Sports,Electronic Arts,0.62,0.13,0.0,0.07,0.82
NBA Live 14,PS4,2013.0,Sports,Electronic Arts,0.14,0.05,0.0,0.03,0.22
FIFA 14,PSP,2013.0,Sports,Electronic Arts,0.0,0.16,0.0,0.07,0.23
Pro Yaky? Spirits 2013,PSP,2013.0,Sports,Konami Digital Entertainment,0.0,0.0,0.2,0.0,0.2
Jikkyou Powerful Pro Yakyuu 2013,PSP,2013.0,Sports,Konami Digital Entertainment,0.0,0.0,0.17,0.0,0.17
J.League Pro Soccer Club o Tsukurou! 8 Euro Plus,PSP,2013.0,Sports,Sega,0.0,0.0,0.04,0.0,0.04
FIFA 14,PSV,2013.0,Sports,Electronic Arts,0.11,0.25,0.01,0.13,0.5
Football Manager 2014,PSV,2013.0,Sports,Sega,0.0,0.1,0.0,0.04,0.14
MLB 13: The Show,PSV,2013.0,Sports,Sony Computer Entertainment,0.11,0.0,0.0,0.02,0.13
Jikkyou Powerful Pro Yakyuu 2013,PSV,2013.0,Sports,Konami Digital Entertainment,0.0,0.0,0.1,0.0,0.1
Soccer Tsuku: Pro Soccer Club o Tsukurou!,PSV,2013.0,Sports,Sega,0.0,0.0,0.07,0.0,0.07
Pro Yaky? Spirits 2013,PSV,2013.0,Sports,Konami Digital Entertainment,0.0,0.0,0.06,0.0,0.06
Winning Post 7 2013,PSV,2013.0,Sports,Tecmo Koei,0.0,0.0,0.02,0.0,0.02
FIFA 14,Wii,2013.0,Sports,Electronic Arts,0.0,0.38,0.0,0.05,0.43
Turbo: Super Stunt Squad,Wii,2013.0,Sports,D3Publisher,0.0,0.02,0.0,0.0,0.02
Wii Fit U,WiiU,2013.0,Sports,Nintendo,0.39,0.24,0.21,0.06,0.89
Mario & Sonic at the Sochi 2014 Olympic Winter Games,WiiU,2013.0,Sports,Nintendo,0.39,0.22,0.13,0.06,0.8
Turbo: Super Stunt Squad,WiiU,2013.0,Sports,D3Publisher,0.0,0.02,0.0,0.0,0.03
FIFA 14,X360,2013.0,Sports,Electronic Arts,0.92,2.93,0.01,0.46,4.31
NBA 2K14,X360,2013.0,Sports,Take-Two Interactive,2.1,0.2,0.0,0.17,2.47
Madden NFL 25,X360,2013.0,Sports,Electronic Arts,1.97,0.07,0.0,0.13,2.18
WWE 2K14,X360,2013.0,Sports,Take-Two Interactive,0.64,0.39,0.0,0.1,1.13
NCAA Football 14,X360,2013.0,Sports,Electronic Arts,1.01,0.0,0.0,0.06,1.07
NHL 14,X360,2013.0,Sports,Electronic Arts,0.4,0.1,0.0,0.04,0.54
Major League Baseball 2K13,X360,2013.0,Sports,Take-Two Interactive,0.44,0.0,0.0,0.03,0.47
Tiger Woods PGA Tour 14,X360,2013.0,Sports,Electronic Arts,0.21,0.13,0.0,0.03,0.36
Turbo: Super Stunt Squad,X360,2013.0,Sports,D3Publisher,0.0,0.01,0.0,0.0,0.01
FIFA 14,XOne,2013.0,Sports,Electronic Arts,0.41,0.66,0.0,0.12,1.19
NBA 2K14,XOne,2013.0,Sports,Take-Two Interactive,0.7,0.11,0.0,0.06,0.87
Madden NFL 25,XOne,2013.0,Sports,Electronic Arts,0.67,0.05,0.0,0.05,0.77
NBA Live 14,XOne,2013.0,Sports,Electronic Arts,0.16,0.02,0.0,0.01,0.19
Angry Birds Star Wars,3DS,2013.0,Strategy,Activision,0.15,0.15,0.0,0.03,0.34
Little Battlers eXperience: Wars,3DS,2013.0,Strategy,Level 5,0.0,0.0,0.13,0.0,0.13
Romance of the Three Kingdoms (3DS),3DS,2013.0,Strategy,Tecmo Koei,0.0,0.0,0.03,0.0,0.03
StarCraft II: Heart of the Swarm,PC,2013.0,Strategy,Activision,0.82,0.65,0.0,0.19,1.67
Total War: Rome II,PC,2013.0,Strategy,Sega,0.12,0.53,0.0,0.11,0.76
Company of Heroes 2,PC,2013.0,Strategy,THQ,0.06,0.25,0.0,0.05,0.36
Angry Birds Star Wars,PS3,2013.0,Strategy,Activision,0.1,0.17,0.0,0.06,0.33
Nobunaga no Yabou: Souzou,PS3,2013.0,Strategy,Tecmo Koei,0.0,0.0,0.19,0.0,0.19
Super Robot Taisen OG Saga: Masou Kishin III - Pride of Justice,PS3,2013.0,Strategy,Namco Bandai Games,0.0,0.0,0.07,0.0,0.07
Angry Birds Star Wars,PS4,2013.0,Strategy,Activision,0.1,0.08,0.0,0.03,0.2
Ultraman Star Chronicles,PSP,2013.0,Strategy,Namco Bandai Games,0.0,0.0,0.02,0.0,0.02
Angry Birds Star Wars,PSV,2013.0,Strategy,Activision,0.05,0.04,0.0,0.03,0.12
Genkai Tokki Monster Monpiece,PSV,2013.0,Strategy,Idea Factory,0.0,0.0,0.06,0.0,0.06
Super Robot Taisen OG Saga: Masou Kishin III - Pride of Justice,PSV,2013.0,Strategy,Namco Bandai Games,0.0,0.0,0.03,0.0,0.03
Angry Birds Star Wars,Wii,2013.0,Strategy,Activision,0.21,0.1,0.0,0.03,0.35
Pikmin 3,WiiU,2013.0,Strategy,Nintendo,0.45,0.31,0.29,0.06,1.11
Angry Birds Star Wars,WiiU,2013.0,Strategy,Activision,0.06,0.04,0.0,0.01,0.11
Angry Birds Star Wars,X360,2013.0,Strategy,Activision,0.16,0.11,0.0,0.03,0.29
Angry Birds Star Wars,XOne,2013.0,Strategy,Activision,0.11,0.04,0.0,0.01,0.16
The LEGO Movie Videogame,3DS,2014.0,Action,Warner Bros. Interactive Entertainment,0.28,0.31,0.05,0.05,0.69
Lego Batman 3: Beyond Gotham,3DS,2014.0,Action,Warner Bros. Interactive Entertainment,0.21,0.21,0.0,0.04,0.45
Taiko Drum Master: Don and Katsu's Space-Time Great Adventure,3DS,2014.0,Action,Namco Bandai Games,0.0,0.0,0.31,0.0,0.31
Sonic Boom: Shattered Crystal,3DS,2014.0,Action,Sega,0.17,0.09,0.0,0.03,0.29
Ultimate NES Remix,3DS,2014.0,Action,Unknown,0.15,0.09,0.0,0.02,0.27
Skylanders: Trap Team,3DS,2014.0,Action,Activision,0.14,0.1,0.0,0.02,0.26
LEGO The Hobbit,3DS,2014.0,Action,Warner Bros. Interactive Entertainment,0.09,0.13,0.0,0.02,0.24
Senran Kagura 2: Deep Crimson,3DS,2014.0,Action,Marvelous Entertainment,0.09,0.03,0.08,0.01,0.21
Sumikko Gurashi: Koko ga Ochitsukundesu,3DS,2014.0,Action,Nippon Columbia,0.0,0.0,0.17,0.0,0.17
Disney Planes Fire & Rescue,3DS,2014.0,Action,Disney Interactive Studios,0.01,0.08,0.0,0.01,0.1
Adventure Time: The Secret of the Nameless Kingdom,3DS,2014.0,Action,Little Orbit,0.0,0.07,0.0,0.0,0.08
Samurai Warriors Chronicles 3,3DS,2014.0,Action,Tecmo Koei,0.0,0.0,0.08,0.0,0.08
Hoppechan: Minna de Odekake! Waku Waku Hoppe Land!!,3DS,2014.0,Action,Nippon Columbia,0.0,0.0,0.07,0.0,0.07
Penguins of Madagascar,3DS,2014.0,Action,Namco Bandai Games,0.0,0.06,0.0,0.0,0.07
Game Center CX: 3-Choume no Arino,3DS,2014.0,Action,Namco Bandai Games,0.0,0.0,0.06,0.0,0.06
The Amazing Spider-Man 2 (2014),3DS,2014.0,Action,Activision,0.03,0.03,0.0,0.0,0.06
Nazotoki Battle Tore! Densetsu no Makyuu o Fukkatsu Saseyo!,3DS,2014.0,Action,Namco Bandai Games,0.0,0.0,0.06,0.0,0.06
Doraemon: Shin Nobita no Daimakyou Peko to 5-nin no Tankenta,3DS,2014.0,Action,FuRyu,0.0,0.0,0.04,0.0,0.04
Detective Conan: Phantom Rhapsody,3DS,2014.0,Action,Namco Bandai Games,0.0,0.0,0.03,0.0,0.03
Power Rangers Super Megaforce,3DS,2014.0,Action,Namco Bandai Games,0.01,0.01,0.0,0.0,0.03
Tenkai Knights: Brave Battle,3DS,2014.0,Action,Namco Bandai Games,0.01,0.01,0.0,0.0,0.02
Gaist Crusher God,3DS,2014.0,Action,Capcom,0.0,0.0,0.02,0.0,0.02
Fate/kaleid liner Prisma Illya,3DS,2014.0,Action,Kadokawa Games,0.0,0.0,0.01,0.0,0.01
Winx Club: Saving Alfea,3DS,2014.0,Action,Namco Bandai Games,0.0,0.01,0.0,0.0,0.01
Fujiko F. Fujio Characters: Great Assembly! Slightly Fantastic Slapstick Party,3DS,2014.0,Action,Namco Bandai Games,0.0,0.0,0.01,0.0,0.01
Winx Club: Saving Alfea,DS,2014.0,Action,Namco Bandai Games,0.02,0.0,0.0,0.0,0.02
Assassin's Creed: Unity,PC,2014.0,Action,Ubisoft,0.17,0.33,0.0,0.05,0.55
World of Warcraft: Warlords of Draenor,PC,2014.0,Action,Activision Blizzard,0.08,0.36,0.0,0.04,0.48
Watch Dogs,PC,2014.0,Action,Ubisoft,0.14,0.26,0.0,0.05,0.45
Middle-Earth: Shadow of Mordor,PC,2014.0,Action,Warner Bros. Interactive Entertainment,0.12,0.2,0.0,0.04,0.36
The Evil Within,PC,2014.0,Action,Bethesda Softworks,0.09,0.16,0.0,0.02,0.27
Thief (2014),PC,2014.0,Action,Square Enix,0.0,0.09,0.0,0.02,0.11
The LEGO Movie Videogame,PC,2014.0,Action,Warner Bros. Interactive Entertainment,0.02,0.04,0.0,0.01,0.06
Lego Batman 3: Beyond Gotham,PC,2014.0,Action,Warner Bros. Interactive Entertainment,0.0,0.06,0.0,0.01,0.06
Murdered: Soul Suspect,PC,2014.0,Action,Square Enix,0.0,0.05,0.0,0.01,0.06
LEGO The Hobbit,PC,2014.0,Action,Warner Bros. Interactive Entertainment,0.0,0.04,0.0,0.01,0.05
Castlevania: Lords of Shadow 2,PC,2014.0,Action,Konami Digital Entertainment,0.01,0.03,0.0,0.0,0.04
Living Legends: Frozen Beauty,PC,2014.0,Action,Big Fish Games,0.0,0.03,0.0,0.0,0.03
Lara Croft and the Temple of Osiris,PC,2014.0,Action,Square Enix,0.0,0.02,0.0,0.0,0.02
The Amazing Spider-Man 2 (2014),PC,2014.0,Action,Activision,0.0,0.01,0.0,0.0,0.01
Watch Dogs,PS3,2014.0,Action,Ubisoft,0.56,0.89,0.1,0.37,1.93
Assassin's Creed: Rogue,PS3,2014.0,Action,Ubisoft,0.46,0.62,0.06,0.23,1.37
Disney Infinity 2.0: Marvel Super Heroes,PS3,2014.0,Action,Disney Interactive Studios,0.44,0.4,0.0,0.17,1.02
The LEGO Movie Videogame,PS3,2014.0,Action,Warner Bros. Interactive Entertainment,0.33,0.48,0.02,0.18,1.01
The Evil Within,PS3,2014.0,Action,Bethesda Softworks,0.26,0.39,0.12,0.14,0.92
Lego Batman 3: Beyond Gotham,PS3,2014.0,Action,Warner Bros. Interactive Entertainment,0.33,0.35,0.0,0.13,0.81
Skylanders: Trap Team,PS3,2014.0,Action,Activision,0.24,0.33,0.0,0.12,0.69
Middle-Earth: Shadow of Mordor,PS3,2014.0,Action,Warner Bros. Interactive Entertainment,0.2,0.33,0.01,0.1,0.64
Metal Gear Solid V: Ground Zeroes,PS3,2014.0,Action,Konami Digital Entertainment,0.14,0.14,0.27,0.06,0.62
LEGO The Hobbit,PS3,2014.0,Action,Warner Bros. Interactive Entertainment,0.12,0.32,0.0,0.1,0.54
Thief (2014),PS3,2014.0,Action,Square Enix,0.1,0.2,0.02,0.08,0.4
One Piece: Unlimited World Red,PS3,2014.0,Action,Namco Bandai Games,0.09,0.12,0.06,0.05,0.3
The Amazing Spider-Man 2 (2014),PS3,2014.0,Action,Activision,0.06,0.16,0.02,0.05,0.29
Sengoku Basara 4,PS3,2014.0,Action,Capcom,0.0,0.0,0.27,0.0,0.27
Yakuza: Ishin,PS3,2014.0,Action,Sega,0.0,0.0,0.26,0.0,0.26
Samurai Warriors 4,PS3,2014.0,Action,Tecmo Koei,0.0,0.0,0.26,0.0,0.26
Castlevania: Lords of Shadow 2,PS3,2014.0,Action,Konami Digital Entertainment,0.03,0.13,0.02,0.04,0.22
Murdered: Soul Suspect,PS3,2014.0,Action,Square Enix,0.05,0.06,0.02,0.02,0.15
Gundam Breaker 2,PS3,2014.0,Action,Namco Bandai Games,0.0,0.0,0.14,0.0,0.14
Transformer: Rise of the Dark Spark,PS3,2014.0,Action,Activision,0.04,0.05,0.01,0.02,0.13
Mobile Suit Gundam Side Story: Missing Link,PS3,2014.0,Action,Namco Bandai Games,0.0,0.0,0.12,0.0,0.12
Deception IV: Blood Ties,PS3,2014.0,Action,Tecmo Koei,0.02,0.02,0.06,0.01,0.12
Kamen Rider: Battride War II,PS3,2014.0,Action,Namco Bandai Games,0.0,0.0,0.1,0.0,0.1
Yaiba: Ninja Gaiden Z,PS3,2014.0,Action,Tecmo Koei,0.05,0.04,0.0,0.02,0.1
Dynasty Warriors 8: Empires,PS3,2014.0,Action,Tecmo Koei,0.0,0.0,0.09,0.0,0.09
Escape Dead Island,PS3,2014.0,Action,Deep Silver,0.03,0.04,0.0,0.01,0.08
Godzilla (2014),PS3,2014.0,Action,Namco Bandai Games,0.0,0.01,0.06,0.0,0.07
The Voice,PS3,2014.0,Action,Activision,0.02,0.0,0.0,0.0,0.02
Tsukigime Ranko's Longest Day,PS3,2014.0,Action,Namco Bandai Games,0.0,0.01,0.0,0.0,0.01
Grand Theft Auto V,PS4,2014.0,Action,Take-Two Interactive,3.8,5.81,0.36,2.02,11.98
The Last of Us,PS4,2014.0,Action,Sony Computer Entertainment,1.78,1.87,0.07,0.82,4.55
Watch Dogs,PS4,2014.0,Action,Ubisoft,1.4,1.86,0.11,0.77,4.14
Assassin's Creed: Unity,PS4,2014.0,Action,Ubisoft,1.18,1.96,0.08,0.7,3.92
Middle-Earth: Shadow of Mordor,PS4,2014.0,Action,Warner Bros. Interactive Entertainment,1.01,1.41,0.05,0.53,2.99
inFAMOUS: Second Son,PS4,2014.0,Action,Sony Computer Entertainment,1.27,0.97,0.07,0.47,2.78
The Evil Within,PS4,2014.0,Action,Bethesda Softworks,0.55,0.84,0.11,0.31,1.81
Tomb Raider (2013),PS4,2014.0,Action,Square Enix,0.47,0.64,0.06,0.25,1.41
Metal Gear Solid V: Ground Zeroes,PS4,2014.0,Action,Konami Digital Entertainment,0.45,0.46,0.17,0.2,1.28
Lego Batman 3: Beyond Gotham,PS4,2014.0,Action,Warner Bros. Interactive Entertainment,0.37,0.39,0.0,0.15,0.92
Thief (2014),PS4,2014.0,Action,Square Enix,0.28,0.37,0.03,0.16,0.84
Metro: Last Light,PS4,2014.0,Action,Deep Silver,0.22,0.3,0.04,0.12,0.68
The LEGO Movie Videogame,PS4,2014.0,Action,Warner Bros. Interactive Entertainment,0.24,0.31,0.01,0.11,0.67
LEGO The Hobbit,PS4,2014.0,Action,Warner Bros. Interactive Entertainment,0.12,0.37,0.0,0.1,0.6
Disney Infinity 2.0: Marvel Super Heroes,PS4,2014.0,Action,Disney Interactive Studios,0.26,0.24,0.0,0.1,0.6
The Amazing Spider-Man 2 (2014),PS4,2014.0,Action,Activision,0.2,0.25,0.02,0.09,0.55
Sleeping Dogs,PS4,2014.0,Action,Square Enix,0.16,0.2,0.0,0.07,0.43
Skylanders: Trap Team,PS4,2014.0,Action,Activision,0.18,0.17,0.0,0.07,0.43
Murdered: Soul Suspect,PS4,2014.0,Action,Square Enix,0.09,0.16,0.02,0.05,0.32
Dynasty Warriors 8: Xtreme Legends,PS4,2014.0,Action,Tecmo Koei,0.09,0.11,0.06,0.04,0.3
Samurai Warriors 4,PS4,2014.0,Action,Tecmo Koei,0.08,0.07,0.06,0.03,0.24
Onechanbara Z2: Chaos,PS4,2014.0,Action,Nippon Ichi Software,0.13,0.02,0.04,0.04,0.24
Transformer: Rise of the Dark Spark,PS4,2014.0,Action,Activision,0.07,0.1,0.01,0.04,0.21
Dynasty Warriors 8: Empires,PS4,2014.0,Action,Tecmo Koei,0.06,0.07,0.03,0.02,0.18
Godzilla (2015),PS4,2014.0,Action,Namco Bandai Games,0.1,0.03,0.02,0.03,0.18
Warriors Orochi 3,PS4,2014.0,Action,Tecmo Koei,0.04,0.05,0.04,0.02,0.15
Yakuza: Ishin,PS4,2014.0,Action,Sega,0.0,0.0,0.15,0.0,0.15
Akiba's Trip: Undead & Undressed,PS4,2014.0,Action,Acquire,0.08,0.0,0.01,0.02,0.11
Lara Croft and the Temple of Osiris,PS4,2014.0,Action,Square Enix,0.0,0.07,0.0,0.01,0.08
Terraria,PS4,2014.0,Action,505 Games,0.0,0.05,0.01,0.01,0.06
Infamous: First Light,PS4,2014.0,Action,Sony Computer Entertainment,0.0,0.03,0.0,0.01,0.04
Toukiden Kiwami,PSP,2014.0,Action,Tecmo Koei,0.0,0.0,0.05,0.0,0.05
Juusanshi Engi Engetsu Sangokuden 2,PSP,2014.0,Action,Idea Factory,0.0,0.0,0.02,0.0,0.02
Bakumatsu Rock,PSP,2014.0,Action,Marvelous Entertainment,0.0,0.0,0.01,0.0,0.01
Lego Batman 3: Beyond Gotham,PSV,2014.0,Action,Warner Bros. Interactive Entertainment,0.09,0.29,0.0,0.11,0.49
The LEGO Movie Videogame,PSV,2014.0,Action,Warner Bros. Interactive Entertainment,0.05,0.26,0.0,0.09,0.41
God of War Collection,PSV,2014.0,Action,Sony Computer Entertainment,0.14,0.1,0.01,0.07,0.33
Toukiden Kiwami,PSV,2014.0,Action,Tecmo Koei,0.05,0.05,0.17,0.03,0.3
Soul Sacrifice Delta,PSV,2014.0,Action,Sony Computer Entertainment,0.01,0.12,0.12,0.04,0.29
Danganronpa Another Episode: Ultra Despair Girls,PSV,2014.0,Action,Nippon Ichi Software,0.1,0.03,0.12,0.04,0.28
LEGO The Hobbit,PSV,2014.0,Action,Warner Bros. Interactive Entertainment,0.03,0.13,0.0,0.05,0.21
Hyperdimension Neptunia U: Action Unleashed,PSV,2014.0,Action,Idea Factory International,0.07,0.02,0.06,0.03,0.17
One Piece: Unlimited World Red,PSV,2014.0,Action,Namco Bandai Games,0.06,0.04,0.04,0.03,0.17
Gundam Breaker 2,PSV,2014.0,Action,Namco Bandai Games,0.0,0.0,0.15,0.0,0.15
Deception IV: Blood Ties,PSV,2014.0,Action,Tecmo Koei,0.03,0.03,0.07,0.02,0.14
Hyperdimension Neptunia Re;Birth 3,PSV,2014.0,Action,Idea Factory International,0.07,0.01,0.0,0.03,0.12
Samurai Warriors 4,PSV,2014.0,Action,Tecmo Koei,0.0,0.0,0.11,0.0,0.11
Earth Defense Force 2: Invaders from Planet Space,PSV,2014.0,Action,Xseed Games,0.04,0.01,0.04,0.02,0.11
Girls und Panzer: I Will Master Tankery,PSV,2014.0,Action,Namco Bandai Games,0.0,0.0,0.09,0.0,0.09
Hyperdimension Neptunia Re;Birth 2,PSV,2014.0,Action,Idea Factory International,0.05,0.02,0.0,0.02,0.09
Bullet Girls,PSV,2014.0,Action,D3Publisher,0.0,0.0,0.06,0.0,0.06
Samurai Warriors Chronicles 3,PSV,2014.0,Action,Tecmo Koei,0.0,0.0,0.06,0.0,0.06
Ratchet & Clank Collection,PSV,2014.0,Action,Sony Computer Entertainment,0.0,0.05,0.0,0.01,0.06
To Love-Ru Trouble Darkness: Battle Ecstasy,PSV,2014.0,Action,FuRyu,0.0,0.0,0.05,0.0,0.05
Hyperdimension Neptunia mk2,PSV,2014.0,Action,Compile Heart,0.0,0.0,0.04,0.0,0.04
Diabolik Lovers: Vandead Carnival,PSV,2014.0,Action,Idea Factory,0.0,0.0,0.02,0.0,0.02
Skylanders: Trap Team,Wii,2014.0,Action,Activision,0.42,0.54,0.0,0.08,1.05
Disney Planes Fire & Rescue,Wii,2014.0,Action,Disney Interactive Studios,0.0,0.05,0.0,0.0,0.06
Penguins of Madagascar,Wii,2014.0,Action,Namco Bandai Games,0.0,0.02,0.0,0.0,0.02
Hyrule Warriors,WiiU,2014.0,Action,Nintendo,0.61,0.42,0.13,0.1,1.26
Bayonetta 2,WiiU,2014.0,Action,Nintendo,0.34,0.28,0.1,0.3,1.01
Skylanders: Trap Team,WiiU,2014.0,Action,Activision,0.39,0.25,0.0,0.06,0.7
The LEGO Movie Videogame,WiiU,2014.0,Action,Warner Bros. Interactive Entertainment,0.35,0.23,0.03,0.06,0.66
Disney Infinity 2.0: Marvel Super Heroes,WiiU,2014.0,Action,Disney Interactive Studios,0.38,0.22,0.0,0.06,0.65
Lego Batman 3: Beyond Gotham,WiiU,2014.0,Action,Warner Bros. Interactive Entertainment,0.23,0.21,0.0,0.04,0.47
Sonic Boom: Rise of Lyric,WiiU,2014.0,Action,Sega,0.21,0.09,0.0,0.03,0.33
NES Remix,WiiU,2014.0,Action,Nintendo,0.2,0.0,0.08,0.02,0.3
LEGO The Hobbit,WiiU,2014.0,Action,Warner Bros. Interactive Entertainment,0.1,0.11,0.0,0.02,0.23
Watch Dogs,WiiU,2014.0,Action,Ubisoft,0.08,0.05,0.0,0.01,0.14
Fatal Frame: Maiden of Black Water,WiiU,2014.0,Action,Nintendo,0.0,0.03,0.08,0.0,0.11
The Voice,WiiU,2014.0,Action,Activision,0.08,0.0,0.0,0.01,0.09
Transformer: Rise of the Dark Spark,WiiU,2014.0,Action,Activision,0.05,0.01,0.0,0.01,0.07
One Piece: Unlimited World Red,WiiU,2014.0,Action,Namco Bandai Games,0.0,0.04,0.02,0.0,0.07
The Amazing Spider-Man 2 (2014),WiiU,2014.0,Action,Activision,0.03,0.02,0.0,0.0,0.06
Penguins of Madagascar,WiiU,2014.0,Action,Namco Bandai Games,0.01,0.02,0.0,0.0,0.04
Disney Planes Fire & Rescue,WiiU,2014.0,Action,Disney Interactive Studios,0.01,0.01,0.0,0.0,0.03
Kamen Rider: Battride War II,WiiU,2014.0,Action,Namco Bandai Games,0.0,0.0,0.02,0.0,0.02
The LEGO Movie Videogame,X360,2014.0,Action,Warner Bros. Interactive Entertainment,0.69,0.52,0.0,0.11,1.32
Watch Dogs,X360,2014.0,Action,Ubisoft,0.72,0.45,0.01,0.11,1.28
Disney Infinity 2.0: Marvel Super Heroes,X360,2014.0,Action,Disney Interactive Studios,0.62,0.4,0.0,0.1,1.12
Assassin's Creed: Rogue,X360,2014.0,Action,Ubisoft,0.58,0.38,0.0,0.09,1.05
Lego Batman 3: Beyond Gotham,X360,2014.0,Action,Warner Bros. Interactive Entertainment,0.48,0.38,0.0,0.08,0.95
Skylanders: Trap Team,X360,2014.0,Action,Activision,0.54,0.31,0.0,0.08,0.93
Middle-Earth: Shadow of Mordor,X360,2014.0,Action,Warner Bros. Interactive Entertainment,0.28,0.21,0.0,0.05,0.54
LEGO The Hobbit,X360,2014.0,Action,Warner Bros. Interactive Entertainment,0.2,0.26,0.0,0.04,0.5
The Evil Within,X360,2014.0,Action,Bethesda Softworks,0.25,0.2,0.01,0.04,0.5
Thief (2014),X360,2014.0,Action,Square Enix,0.14,0.13,0.0,0.03,0.3
The Amazing Spider-Man 2 (2014),X360,2014.0,Action,Activision,0.1,0.14,0.0,0.02,0.26
Transformer: Rise of the Dark Spark,X360,2014.0,Action,Activision,0.09,0.07,0.0,0.02,0.17
Metal Gear Solid V: Ground Zeroes,X360,2014.0,Action,Konami Digital Entertainment,0.07,0.06,0.01,0.01,0.15
Murdered: Soul Suspect,X360,2014.0,Action,Square Enix,0.06,0.04,0.0,0.01,0.11
Castlevania: Lords of Shadow 2,X360,2014.0,Action,Konami Digital Entertainment,0.02,0.07,0.0,0.01,0.1
Escape Dead Island,X360,2014.0,Action,Deep Silver,0.03,0.05,0.0,0.01,0.09
Adventure Time: The Secret of the Nameless Kingdom,X360,2014.0,Action,Little Orbit,0.0,0.08,0.0,0.01,0.09
The Voice,X360,2014.0,Action,Activision,0.07,0.0,0.0,0.01,0.08
Yaiba: Ninja Gaiden Z,X360,2014.0,Action,Tecmo Koei,0.03,0.02,0.0,0.0,0.05
Grand Theft Auto V,XOne,2014.0,Action,Take-Two Interactive,2.66,2.01,0.0,0.41,5.08
Assassin's Creed: Unity,XOne,2014.0,Action,Ubisoft,2.26,0.89,0.0,0.3,3.46
Watch Dogs,XOne,2014.0,Action,Ubisoft,0.9,0.53,0.0,0.13,1.55
Middle-Earth: Shadow of Mordor,XOne,2014.0,Action,Warner Bros. Interactive Entertainment,0.72,0.5,0.01,0.1,1.32
The Evil Within,XOne,2014.0,Action,Bethesda Softworks,0.35,0.25,0.0,0.05,0.65
Tomb Raider (2013),XOne,2014.0,Action,Square Enix,0.34,0.21,0.0,0.05,0.6
The LEGO Movie Videogame,XOne,2014.0,Action,Warner Bros. Interactive Entertainment,0.34,0.13,0.0,0.04,0.51
Thief (2014),XOne,2014.0,Action,Square Enix,0.26,0.15,0.0,0.04,0.45
Lego Batman 3: Beyond Gotham,XOne,2014.0,Action,Warner Bros. Interactive Entertainment,0.23,0.17,0.0,0.04,0.43
Disney Infinity 2.0: Marvel Super Heroes,XOne,2014.0,Action,Disney Interactive Studios,0.24,0.15,0.0,0.03,0.42
Skylanders: Trap Team,XOne,2014.0,Action,Activision,0.25,0.07,0.0,0.03,0.34
Metro: Last Light,XOne,2014.0,Action,Deep Silver,0.15,0.13,0.0,0.03,0.31
Metal Gear Solid V: Ground Zeroes,XOne,2014.0,Action,Konami Digital Entertainment,0.15,0.11,0.0,0.02,0.28
LEGO The Hobbit,XOne,2014.0,Action,Warner Bros. Interactive Entertainment,0.13,0.12,0.0,0.02,0.27
